soil_moisture,temperature,water
73.95,17.05,12.41
45.3,13.84,20.54
67.42,37.73,20.49
48.89,19.33,18.4
40.27,12.77,21.33
30.6,13.4,24.13
40.81,18.08,17.47
24.22,31.7,33.46
15.22,13.09,31.27
15.9,27.57,35.15
89.2,15.46,5.37
56.74,26.2,14.68
16.69,20.4,26.49
86.73,13.82,7.23
16.66,31.4,34.27
14.13,26.82,34.02
35.57,30.0,24.06
77.75,10.95,8.07
83.47,34.94,14.44
44.29,21.96,18.16
53.66,40.53,26.44
11.03,11.07,31.7
73.04,10.88,9.71
51.05,36.43,24.17
29.29,31.69,29.55
24.32,43.29,36.61
62.27,18.95,12.42
17.96,28.75,31.49
82.1,22.46,7.08
59.26,13.52,14.26
60.75,21.19,13.78
84.49,36.0,7.78
60.91,23.21,15.91
41.83,36.48,30.27
68.79,42.23,20.16
73.83,26.63,12.94
21.63,22.38,27.23
60.71,24.65,14.1
12.02,37.8,38.57
80.03,30.21,12.1
66.53,39.64,22.6
17.45,28.44,31.01
87.03,18.37,5.64
87.01,15.43,3.84
40.54,42.62,30.06
48.78,10.74,19.43
73.58,13.18,10.42
12.66,11.47,32.56
44.59,15.47,19.44
57.58,29.33,19.86
80.63,26.02,9.53
13.52,32.24,33.59
84.12,35.45,13.25
38.26,35.69,25.92
62.81,43.4,21.83
34.76,37.91,30.48
51.87,13.93,19.9
19.1,14.46,30.7
76.26,35.3,13.04
45.07,30.67,26.11
51.77,13.78,21.23
74.56,39.44,16.4
78.06,25.95,7.75
25.72,27.88,32.06
87.31,26.76,7.48
49.11,15.68,20.85
22.9,24.18,27.64
74.4,30.57,12.68
76.19,32.54,16.46
18.07,44.79,36.48
70.92,29.27,13.82
30.0,44.63,34.51
84.57,20.49,7.09
86.8,28.23,7.36
15.07,37.33,38.45
45.9,37.91,30.15
81.01,32.82,9.04
21.11,43.52,39.8
21.9,39.8,38.82
64.92,28.69,18.61
29.2,16.47,24.32
70.52,13.14,10.94
31.57,43.82,32.15
79.51,41.76,19.1
14.14,40.74,40.0
37.49,21.35,22.01
39.69,24.21,20.83
62.04,43.59,23.71
37.37,34.13,27.18
22.06,26.14,30.42
55.94,32.88,20.24
76.79,14.74,6.59
73.84,13.38,11.91
28.82,14.97,23.5
37.0,22.61,24.35
81.35,25.4,7.11
84.38,35.65,11.9
25.62,38.48,35.1
47.12,11.45,18.85
67.56,31.7,15.34
73.51,31.32,11.61
21.69,40.75,36.12
60.36,21.18,12.82
28.94,23.51,24.63
36.18,14.5,20.98
70.82,13.72,10.65
76.06,42.73,16.24
72.29,11.65,6.91
27.67,21.72,28.97
19.91,44.14,36.4
52.77,38.79,24.36
23.19,41.27,38.97
66.33,28.37,16.91
63.91,40.73,19.84
39.56,25.92,20.6
57.89,27.4,13.59
18.42,25.57,32.18
12.73,17.5,26.95
56.7,18.89,20.61
33.51,39.38,29.53
14.86,37.36,38.56
20.2,21.29,26.94
67.43,20.03,12.05
20.6,44.32,40.0
64.55,39.24,20.07
14.44,15.14,28.17
76.96,44.06,19.6
54.74,15.55,15.27
49.08,36.71,24.25
32.41,17.56,25.0
43.69,19.34,19.72
89.58,37.33,13.59
85.68,31.24,12.6
81.54,43.94,15.74
18.1,11.55,28.28
83.56,42.54,15.22
68.42,15.46,12.6
59.1,33.05,23.06
49.97,11.39,14.33
32.26,33.63,29.42
48.97,18.09,17.38
37.95,43.36,30.19
58.02,20.94,14.76
41.07,17.26,22.35
38.51,37.8,26.9
51.88,22.8,16.24
48.75,26.86,18.28
75.13,38.09,17.76
23.21,16.59,29.24
47.51,32.21,24.84
34.42,19.89,16.14
51.26,28.38,22.25
84.41,26.63,8.52
47.91,16.63,17.91
30.74,21.06,25.14
63.99,24.66,14.51
70.56,28.38,17.81
87.53,42.66,13.09
39.26,41.98,30.11
27.53,43.98,36.31
70.6,23.52,12.6
78.51,39.09,17.01
73.46,12.92,9.3
40.88,25.12,24.21
45.73,16.86,19.35
60.92,15.66,14.42
83.7,19.93,8.05
49.46,14.65,16.97
24.43,25.5,31.17
89.16,22.59,8.5
85.95,24.29,5.56
85.09,36.92,12.02
87.15,10.33,7.88
37.68,27.68,25.4
67.41,11.05,11.27
40.03,21.05,23.16
60.28,14.57,10.88
11.98,32.87,37.8
67.57,40.23,21.55
23.32,34.7,27.83
55.5,44.15,25.49
31.75,31.36,27.62
26.79,39.9,33.6
36.17,21.66,24.36
48.04,42.35,28.29
34.1,34.23,28.35
70.35,31.99,17.66
49.0,34.07,23.37
57.48,11.26,15.7
56.1,31.94,21.13
44.35,38.64,29.68
74.82,22.88,12.84
65.48,32.3,14.42
84.45,28.9,11.36
24.52,11.25,29.67
62.05,32.97,20.24
55.17,44.3,23.44
53.77,24.46,17.02
81.47,41.23,18.07
25.81,43.84,39.55
46.48,12.36,21.87
86.1,37.61,13.19
21.1,12.4,29.15
68.37,26.07,14.95
88.61,37.25,13.36
48.27,39.49,24.17
86.67,31.16,7.9
38.22,19.42,24.16
69.85,13.0,8.35
19.81,10.18,31.25
46.09,21.72,20.54
70.09,25.58,9.67
57.89,39.72,22.63
89.29,14.38,3.22
13.46,21.29,32.26
81.6,33.28,18.15
72.6,13.04,9.02
56.17,17.67,15.3
20.06,31.13,37.69
49.63,23.08,19.43
16.36,27.57,31.69
74.27,35.23,16.53
56.82,21.71,13.49
52.29,18.66,19.05
80.14,35.24,14.97
64.44,34.75,13.64
21.29,13.42,26.84
13.03,36.13,33.74
21.66,10.46,27.81
58.64,41.32,27.2
34.58,44.97,37.93
60.45,42.22,24.35
37.89,20.38,21.55
40.26,24.0,20.54
21.57,37.39,33.81
49.24,27.39,23.82
82.87,11.52,2.82
67.83,21.39,13.46
53.96,33.33,26.14
56.03,26.53,22.83
50.39,12.99,15.42
51.98,30.89,20.52
44.66,15.54,17.8
35.14,38.68,29.35
48.49,21.86,18.29
31.39,22.52,26.68
19.99,23.83,31.68
49.15,35.89,28.31
54.87,27.02,19.32
25.85,30.19,31.7
63.91,20.28,12.33
21.53,29.65,31.82
56.2,29.4,19.79
48.14,32.38,23.7
31.67,35.12,27.75
75.81,31.98,13.11
16.78,14.33,29.13
34.41,15.55,22.08
39.88,27.44,22.0
13.54,18.93,32.42
76.51,42.34,18.46
76.25,10.06,8.7
63.91,14.87,10.57
28.91,26.91,28.71
23.94,37.08,35.4
31.92,24.43,24.21
31.59,39.47,28.72
32.67,24.43,23.17
56.64,14.27,15.79
16.98,30.16,32.11
23.63,33.69,35.19
65.79,18.57,11.56
20.05,42.52,40.0
83.74,39.55,14.26
81.88,41.12,15.5
84.92,33.37,10.62
41.9,14.06,23.19
14.59,38.01,35.8
70.06,43.65,25.26
72.61,40.08,14.55
59.83,22.08,18.69
58.46,16.98,13.09
57.38,32.64,19.31
67.47,11.13,12.19
69.39,41.97,20.29
15.12,26.7,34.39
46.6,31.83,24.83
18.24,12.22,31.32
65.74,27.99,15.72
85.51,14.19,7.25
66.02,43.54,25.88
81.26,44.94,20.1
83.13,37.91,11.6
37.72,22.44,21.34
84.06,35.2,10.68
89.02,18.23,3.89
33.52,30.61,29.15
88.89,23.72,5.88
83.6,35.86,12.72
18.87,34.49,39.4
74.69,34.69,13.22
86.26,15.4,6.86
80.01,42.68,18.69
30.02,32.5,29.92
77.69,28.57,12.49
41.0,39.32,31.81
39.99,13.88,19.57
78.19,27.24,7.36
37.54,41.51,34.09
30.71,11.13,21.57
30.46,34.75,31.04
35.92,20.98,18.86
81.39,44.69,22.03
85.44,24.66,6.56
83.21,40.21,12.22
73.61,16.64,8.03
48.06,31.83,23.66
52.75,20.8,15.4
11.3,11.38,30.5
54.88,19.01,13.64
77.79,38.03,17.61
24.26,38.57,34.27
66.38,30.3,15.65
39.97,11.06,21.06
84.37,33.23,9.62
14.08,12.04,31.06
73.39,31.21,13.96
46.54,24.46,20.77
86.38,32.28,13.65
60.54,10.33,14.98
20.75,28.23,29.91
86.09,27.97,4.37
23.72,22.46,27.96
31.04,15.69,22.17
37.9,17.17,21.83
22.85,27.86,33.2
79.84,20.38,7.98
80.71,30.25,16.16
22.68,20.81,28.75
25.35,16.08,23.08
66.68,15.44,12.35
41.54,16.77,18.14
43.83,35.37,24.33
88.96,42.37,13.88
89.43,37.04,9.37
76.33,35.66,14.33
20.48,14.26,26.74
31.83,34.67,32.19
20.49,43.67,39.61
54.86,15.14,13.39
66.02,42.62,25.09
87.28,17.76,2.89
41.76,29.41,27.05
81.5,15.7,4.64
84.29,18.51,4.63
85.81,13.95,7.39
66.89,40.92,21.62
11.74,16.52,27.99
45.07,42.99,27.51
59.35,40.02,27.57
24.73,35.63,36.14
51.77,36.76,24.98
70.16,31.76,18.06
77.38,42.52,15.81
14.62,34.44,34.03
79.65,22.01,6.65
46.65,34.95,25.14
64.71,16.18,13.96
54.61,23.14,17.39
27.74,30.13,29.24
45.05,40.07,24.86
78.81,13.17,6.42
50.74,17.07,13.09
58.07,32.12,19.04
51.35,43.41,29.56
30.37,33.19,28.35
52.49,36.32,25.46
61.92,27.84,17.74
11.46,14.27,27.69
84.45,35.61,15.08
21.59,21.89,30.13
16.2,37.28,34.74
58.53,21.2,15.52
67.0,32.43,19.49
27.77,19.43,26.0
12.77,10.4,28.44
60.32,15.79,11.44
76.66,29.32,12.15
74.79,20.66,8.04
30.89,44.16,33.71
32.33,38.58,32.66
85.77,24.09,6.4
62.45,25.52,17.67
61.15,14.78,12.78
63.76,30.17,18.63
88.95,31.4,12.86
39.67,24.91,24.5
31.43,31.22,31.0
53.59,13.82,16.61
10.32,33.49,34.86
13.73,38.3,36.16
35.09,42.98,31.08
16.16,10.88,31.86
17.32,30.32,33.23
75.7,14.67,8.23
16.89,14.26,27.42
29.49,35.69,29.24
26.31,32.7,29.89
40.53,12.28,20.2
47.16,30.71,24.29
57.36,17.47,11.99
54.95,13.3,17.26
55.4,41.92,26.05
48.66,29.77,20.93
55.96,34.31,21.49
83.57,10.8,5.53
84.06,14.33,6.0
36.37,25.47,24.54
43.11,44.11,34.4
17.66,42.58,38.75
53.36,33.2,22.24
53.72,35.01,23.55
10.91,38.13,36.96
74.7,32.73,12.71
72.18,41.24,18.27
27.3,38.96,36.64
47.34,23.56,15.54
22.37,37.57,33.53
75.19,31.25,14.89
19.51,18.54,25.24
82.73,38.73,17.1
54.54,43.53,27.08
36.25,30.73,28.91
26.17,35.66,35.29
69.58,33.44,14.96
75.85,25.6,8.44
43.19,22.99,20.99
38.01,30.21,29.08
57.63,39.65,22.45
11.82,29.8,39.84
33.87,28.77,27.03
61.57,18.83,18.64
18.7,43.25,40.0
79.68,19.64,5.59
43.7,43.86,27.65
43.17,34.56,22.77
16.1,26.95,30.51
84.48,16.28,6.5
14.36,37.19,34.63
16.25,37.36,38.84
11.92,10.96,31.87
46.48,28.67,20.96
79.07,19.84,7.87
25.74,40.34,37.69
47.3,44.71,33.0
81.58,21.54,4.1
14.06,23.09,32.67
37.44,28.67,24.51
72.26,37.93,15.23
49.12,21.96,15.95
74.82,16.93,11.14
33.53,17.51,23.85
51.89,26.0,17.41
45.57,34.5,23.81
61.01,44.67,25.61
82.63,26.1,10.37
23.18,27.1,29.39
79.7,28.33,12.88
70.25,12.89,13.04
62.75,26.2,15.44
12.48,44.14,40.0
65.4,17.25,10.68
40.45,30.24,26.2
57.66,37.45,22.31
31.14,19.38,23.93
69.02,42.98,19.51
52.33,20.02,15.16
13.97,29.53,34.71
31.38,32.38,28.49
76.68,38.79,16.1
27.15,28.51,26.74
50.8,41.26,27.25
33.1,33.74,32.15
52.93,37.3,22.53
26.74,44.07,33.25
51.9,31.43,24.68
33.18,21.68,24.54
59.85,14.05,16.5
16.53,15.53,24.54
73.25,14.66,8.74
31.36,13.65,27.03
69.15,39.56,19.32
51.24,43.57,29.74
41.51,34.85,26.07
76.67,35.03,12.23
16.32,24.42,30.05
57.06,12.88,16.9
19.32,39.92,39.25
39.47,23.78,20.76
29.2,32.81,33.43
82.85,12.57,7.36
19.91,26.78,28.27
40.7,22.73,21.45
70.74,44.57,21.33
49.48,15.06,18.76
52.23,42.94,25.73
43.95,28.84,23.14
33.9,10.61,22.06
67.86,28.77,15.78
62.44,19.99,13.01
55.91,39.7,23.79
30.97,22.17,24.28
11.12,37.33,37.05
28.27,14.8,25.64
67.3,19.14,12.29
22.92,35.1,31.38
81.79,23.5,7.86
64.23,32.61,17.95
86.58,11.9,5.67
39.37,33.24,24.4
27.25,21.08,23.78
45.76,32.31,23.76
55.44,38.0,24.5
31.33,44.83,34.28
59.13,19.85,13.27
22.28,18.14,28.32
67.69,38.26,22.11
63.16,11.51,13.58
70.52,13.05,10.29
53.03,25.53,19.88
71.0,44.64,23.18
32.43,26.83,27.05
86.99,44.83,13.97
57.08,10.52,13.62
63.5,40.72,23.83
21.98,23.24,28.77
37.98,13.29,22.15
73.72,22.64,10.69
39.94,31.95,30.12
43.06,17.19,20.37
57.12,34.82,21.84
43.57,17.48,21.66
29.4,18.75,24.65
72.36,21.0,8.81
67.09,41.2,23.48
45.26,44.91,28.58
55.38,20.29,14.01
78.72,33.88,12.26
85.25,17.83,5.29
20.86,21.18,28.27
24.45,43.33,36.31
82.33,31.23,8.21
65.68,37.27,23.56
58.35,28.17,20.93
77.08,43.31,19.37
39.06,31.32,24.87
66.75,13.59,11.69
26.56,33.87,30.83
54.31,19.65,14.82
16.18,19.36,30.98
24.08,22.63,27.7
50.02,42.66,29.86
10.29,30.29,35.49
13.39,38.52,36.91
86.86,31.25,9.77
29.47,36.01,31.03
18.1,18.76,27.08
35.98,29.59,27.76
50.71,21.84,19.95
10.19,42.08,38.57
38.74,29.34,25.26
11.56,38.98,40.0
68.24,26.43,12.9
33.42,43.31,32.31
15.9,10.26,28.57
43.33,38.0,31.11
75.02,10.54,9.51
27.97,18.58,26.73
36.5,40.67,36.0
79.17,42.2,17.68
84.28,15.36,3.08
16.87,12.4,29.85
13.75,11.7,28.84
58.92,16.68,17.66
15.97,11.78,26.71
76.61,13.58,9.1
32.05,32.39,28.96
61.26,33.83,17.12
85.48,13.7,6.54
14.94,40.89,38.61
84.63,39.4,13.04
41.89,34.53,30.3
62.59,17.9,13.23
11.3,37.29,36.52
70.48,12.38,10.96
29.46,18.65,26.08
24.11,26.67,28.35
44.27,29.03,24.41
25.14,12.71,23.5
37.62,17.36,22.04
88.59,35.0,12.25
67.7,31.77,15.96
36.38,19.53,25.48
28.89,14.83,23.77
56.94,21.22,14.58
62.96,18.33,14.58
39.6,42.44,32.29
23.54,11.55,29.64
73.69,22.27,9.73
56.59,17.28,17.87
89.38,38.37,10.54
77.95,22.53,12.22
29.74,43.32,35.68
78.83,27.54,10.25
49.12,38.94,22.67
68.09,37.69,18.62
25.16,26.17,30.57
82.67,22.16,6.15
17.87,39.25,36.18
66.13,22.44,14.61
19.15,34.06,36.12
86.36,23.88,6.76
79.92,28.33,10.35
33.0,17.98,24.01
71.84,42.41,19.45
79.66,41.89,14.71
49.18,31.41,20.26
68.73,10.9,11.23
34.36,19.65,24.39
52.83,25.66,14.96
27.87,12.84,24.37
80.62,12.88,5.33
57.85,42.86,22.07
64.11,17.2,13.39
58.43,24.49,16.5
58.07,17.24,12.63
23.08,42.63,35.65
48.09,19.34,18.98
52.92,17.14,16.03
78.53,38.06,12.74
65.5,20.47,13.29
45.84,13.12,19.02
10.06,22.3,33.45
34.82,13.72,23.47
11.15,39.96,38.29
85.77,29.28,10.14
60.92,24.36,16.36
27.99,15.55,22.39
59.74,23.98,16.63
21.24,39.55,37.84
55.68,10.51,18.1
45.79,39.11,29.0
80.06,32.78,12.34
89.9,26.87,9.63
67.64,35.77,15.94
62.62,37.32,21.17
62.33,44.84,21.41
29.67,14.77,22.83
18.66,36.81,36.2
41.6,22.19,22.57
77.76,15.29,9.97
80.49,29.0,15.62
49.15,42.11,27.49
42.1,23.11,18.96
38.0,39.25,29.66
56.72,25.05,20.45
89.25,29.93,6.26
56.45,34.26,18.61
46.44,19.71,16.93
23.48,34.11,33.12
18.88,25.78,33.53
27.03,44.74,39.26
73.96,13.06,7.76
38.22,25.09,25.31
36.96,14.47,24.54
70.82,18.04,7.88
52.37,42.13,28.82
65.51,32.44,18.53
52.71,30.14,21.0
40.45,43.75,31.12
62.41,25.3,19.8
80.35,22.69,8.21
86.73,27.68,9.73
16.46,25.62,28.77
37.49,32.49,26.5
66.77,34.03,19.12
66.06,30.46,14.92
41.3,41.69,32.12
50.77,20.07,18.0
25.68,36.11,33.86
72.06,35.38,17.29
77.64,27.44,12.25
20.12,30.51,29.12
14.13,18.35,31.43
50.99,31.85,20.59
13.14,36.58,37.57
56.35,16.05,17.4
23.81,39.62,35.7
21.37,44.83,40.0
37.84,43.64,32.31
89.68,25.76,6.42
87.45,25.15,8.18
35.03,22.25,24.36
58.87,37.55,22.9
83.33,40.61,15.01
80.68,22.31,5.29
87.4,27.62,9.25
27.25,17.2,28.45
39.36,22.4,20.52
22.6,18.64,26.43
56.78,22.31,16.79
40.31,33.11,27.78
89.92,36.74,7.49
49.59,16.9,18.39
63.51,30.68,21.94
51.17,36.54,25.99
12.24,43.5,39.41
77.83,17.06,7.71
50.05,34.84,22.96
48.67,26.87,20.67
36.38,35.58,25.59
47.26,25.0,18.89
34.92,17.55,22.85
32.14,20.18,17.5
81.29,29.32,11.05
50.14,40.86,33.68
61.42,23.0,15.13
71.01,29.74,14.31
14.64,17.3,30.27
10.81,40.47,39.65
39.2,30.51,22.6
44.33,27.97,22.23
77.69,28.52,13.14
86.65,38.18,13.83
83.39,41.92,13.71
62.53,29.21,17.69
41.62,42.26,26.99
45.69,13.3,19.12
70.79,15.99,11.8
44.19,21.23,18.58
19.9,35.26,35.1
89.22,22.52,5.42
86.81,17.64,4.98
23.24,43.09,37.33
52.79,12.76,18.99
83.68,32.17,9.72
76.02,34.37,16.94
24.24,32.11,30.51
24.34,34.84,31.27
41.88,18.04,20.02
10.08,25.0,32.31
51.83,39.75,26.65
10.15,24.69,31.96
40.41,32.91,26.72
20.27,38.81,35.0
46.63,21.81,19.5
82.08,24.07,5.21
27.88,35.11,31.36
55.33,35.25,23.15
83.65,35.31,12.66
19.95,28.35,32.86
17.62,28.98,32.28
34.68,11.59,23.27
71.52,18.01,8.59
30.84,30.52,31.89
80.17,41.26,17.84
59.51,20.67,14.85
35.49,31.01,29.0
61.38,37.33,19.54
20.67,43.78,39.15
53.41,15.37,14.95
34.83,36.39,28.74
56.49,20.08,13.16
72.29,18.08,12.66
23.03,17.41,26.87
54.03,35.74,19.91
60.98,40.54,23.21
89.34,18.72,5.47
66.34,44.14,25.11
86.1,11.08,6.62
79.41,36.82,13.71
30.8,34.23,29.69
33.57,40.66,29.36
86.49,17.27,5.38
61.77,13.14,11.72
84.33,10.74,4.85
35.65,39.38,28.65
43.77,11.2,20.08
72.62,38.49,12.29
70.8,24.1,10.15
81.11,32.59,10.26
89.93,18.53,4.79
65.56,28.28,13.47
28.88,15.34,24.68
72.06,16.91,12.29
79.64,42.58,15.73
23.44,13.12,25.62
69.61,21.57,12.03
15.16,25.37,32.33
22.28,24.26,28.04
73.9,19.25,11.23
34.46,20.35,25.04
57.49,16.28,15.85
67.28,32.26,18.1
79.23,35.97,16.97
29.75,36.52,28.95
34.53,38.35,36.52
18.77,17.92,26.31
71.86,26.2,13.32
55.65,35.14,25.38
87.87,11.59,4.1
62.06,10.96,6.95
13.36,44.43,40.0
35.13,33.57,27.69
59.59,28.45,17.75
15.11,23.96,32.5
62.11,10.93,16.01
66.54,34.13,17.9
31.63,27.84,29.19
25.61,35.68,33.05
61.83,26.73,18.53
73.34,33.89,15.88
54.92,39.37,21.06
80.0,13.9,8.87
68.6,38.05,18.21
68.32,41.81,18.84
66.4,43.41,21.39
36.91,31.89,26.62
29.27,23.56,24.77
57.29,17.07,14.09
36.49,31.27,26.13
55.69,16.43,14.57
32.45,20.28,25.59
32.07,42.65,34.83
11.82,13.97,29.56
59.2,12.64,14.28
25.53,34.9,32.72
53.21,22.07,13.6
30.91,23.19,24.94
40.14,34.31,27.72
29.78,36.54,30.45
66.05,16.12,12.58
79.63,23.92,7.37
20.83,10.35,27.94
10.95,22.13,29.37
26.79,34.79,30.85
81.84,29.5,11.35
61.41,11.67,16.45
32.81,11.34,22.2
63.29,27.28,15.14
48.4,24.89,19.86
42.13,37.58,27.63
19.7,38.97,40.0
11.64,15.73,32.54
63.03,38.62,20.36
30.38,41.35,36.25
16.19,38.26,36.46
17.66,38.28,36.06
79.4,38.8,17.98
37.3,30.71,24.7
71.48,30.69,15.27
29.6,28.58,26.64
58.97,43.79,21.92
69.55,13.09,12.77
32.04,42.02,34.54
71.93,30.87,18.26
20.91,31.85,33.36
27.73,16.83,26.16
74.06,29.79,15.58
59.37,33.83,21.77
55.6,43.65,23.07
71.62,27.09,13.5
72.62,23.55,12.22
44.26,14.26,19.98
36.34,12.01,22.38
88.33,15.9,5.38
75.68,17.46,5.15
67.21,16.33,14.04
64.17,18.31,11.93
19.38,24.33,30.86
84.87,34.5,8.36
54.95,27.08,19.63
72.63,19.32,9.42
62.32,44.87,22.46
65.78,28.72,13.83
64.66,27.85,13.76
88.93,18.44,3.15
10.83,38.73,39.72
63.66,21.77,10.76
77.98,44.09,18.62
76.19,12.94,7.33
18.76,34.62,39.41
45.0,37.61,26.33
44.23,43.38,25.64
67.51,25.29,13.17
65.23,25.8,17.66
32.52,44.62,35.82
59.85,20.73,16.94
80.1,20.96,8.64
23.23,31.02,30.61
52.78,28.86,21.26
11.91,26.64,32.41
22.92,10.35,27.71
75.03,42.54,21.66
40.32,22.89,25.08
46.49,14.47,23.02
53.25,37.55,25.44
41.52,26.88,24.47
55.44,13.94,15.22
86.97,27.56,6.05
47.22,29.43,21.06
61.88,23.99,15.26
82.78,21.11,9.61
63.96,43.36,23.82
68.53,11.43,8.74
81.39,27.31,12.6
30.41,22.52,25.32
57.22,20.62,17.23
30.25,43.15,33.57
85.17,40.35,15.4
18.02,24.61,29.89
49.38,26.64,21.85
77.06,19.84,6.2
60.6,31.81,21.53
34.56,36.74,28.07
79.15,37.34,13.22
32.3,26.14,28.04
62.21,25.91,14.68
53.32,15.12,15.13
37.48,43.57,33.07
28.59,42.77,37.95
11.81,29.8,35.96
73.9,18.46,9.81
76.9,19.47,6.2
87.48,41.85,16.19
16.86,28.64,34.74
63.93,27.0,13.49
20.23,12.39,28.02
86.68,21.78,7.27
65.52,43.75,23.37
65.37,24.29,14.5
33.69,32.17,28.44
74.31,28.75,12.76
30.84,42.44,34.56
60.13,25.05,14.75
19.27,19.15,31.15
78.19,12.65,6.53
40.76,38.83,30.58
56.63,14.55,17.63
19.17,36.88,36.7
40.26,16.35,20.88
87.84,37.12,13.73
86.62,30.89,5.44
35.53,43.0,35.02
48.32,16.54,17.48
24.09,11.96,27.57
13.16,42.62,40.0
11.17,40.34,38.69
66.17,36.29,17.21
47.49,42.35,31.01
60.27,35.45,21.19
57.2,12.97,16.46
47.6,10.98,18.04
35.27,43.9,34.45
83.49,40.15,13.48
45.35,37.69,25.25
28.99,34.65,32.57
31.69,25.48,27.31
27.45,11.08,21.87
88.22,11.76,2.13
78.13,11.15,12.78
85.18,29.3,8.06
83.53,35.64,10.58
22.54,10.16,25.15
63.18,37.06,21.87
83.03,42.39,16.9
68.75,38.61,15.21
23.58,16.81,25.74
31.47,11.01,22.31
13.93,32.08,35.72
88.97,28.61,7.83
41.06,28.9,24.59
74.89,23.6,14.22
44.4,22.82,22.51
81.47,21.8,8.02
73.63,32.78,11.17
43.22,15.51,17.02
83.79,14.69,6.82
16.7,42.2,39.25
60.22,25.95,18.27
77.84,20.91,9.84
71.0,33.19,16.12
51.23,34.87,25.4
28.02,13.57,24.22
59.3,43.2,24.65
50.95,22.98,14.85
80.95,17.15,5.69
72.36,19.57,8.35
46.7,35.62,29.73
45.15,17.59,18.28
58.25,16.04,17.34
74.11,33.97,12.83
75.33,13.31,10.53
55.53,13.97,15.23
23.34,26.09,28.43
32.87,29.03,26.8
59.92,37.71,20.66
84.34,18.82,5.53
77.73,18.37,9.74
77.66,10.18,7.18
71.17,28.9,16.87
35.9,36.58,30.28
71.54,30.65,16.04
10.71,30.07,35.46
48.17,26.27,18.19
86.97,13.94,1.63
42.04,31.29,25.7
43.94,39.9,30.43
24.48,21.34,29.28
34.32,29.82,29.53
83.85,25.74,7.29
81.65,22.94,8.83
66.38,43.55,21.09
40.55,15.44,22.64
58.4,34.96,21.6
59.5,35.31,19.8
24.77,39.56,34.44
54.19,44.73,29.31
64.76,32.33,19.64
18.7,10.58,26.38
37.51,36.69,29.43
54.21,14.84,16.45
87.62,34.3,12.32
58.12,22.47,17.54
81.96,33.07,14.64
63.79,30.91,16.63
85.6,35.58,13.69
85.52,12.7,5.0
46.08,19.26,18.08
82.91,25.72,8.22
69.67,39.14,17.28
33.2,29.91,26.68
80.99,34.08,16.04
31.0,29.15,31.02
27.59,12.12,22.62
81.08,21.85,7.95
33.03,10.45,25.58
67.8,19.35,6.89
13.26,34.47,38.17
15.03,13.97,31.0
86.15,13.13,3.86
22.83,23.85,30.93
86.2,12.06,2.79
44.42,20.57,16.48
48.17,22.01,17.81
52.62,31.21,21.19
16.41,26.81,31.15
14.14,38.44,39.93
74.69,40.09,18.69
76.47,35.89,16.19
84.9,35.07,6.81
45.75,27.44,20.77
80.33,37.72,14.11
22.94,13.53,23.68
35.97,28.79,26.92
64.0,24.62,16.75
18.33,31.78,33.66
88.27,39.04,10.75
89.48,16.55,1.25
54.19,44.7,28.8
35.59,22.02,24.0
62.5,39.36,23.26
19.02,24.27,31.96
12.84,26.2,36.69
44.86,41.85,30.12
42.34,43.82,31.71
76.99,21.4,7.69
88.4,30.36,4.22
24.84,15.52,22.0
79.78,32.52,14.65
77.81,12.72,6.36
78.79,42.06,16.28
42.6,25.62,23.66
59.18,25.6,17.87
33.22,31.92,30.51
18.96,18.34,30.78
27.54,28.34,30.69
54.63,26.88,17.97
86.23,23.49,5.15
12.79,34.43,39.44
36.16,29.73,27.46
52.32,44.73,24.42
42.11,21.83,20.39
64.25,42.44,22.2
62.8,11.38,11.77
85.06,39.79,13.89
25.46,13.68,25.66
48.65,15.25,15.77
86.55,21.35,4.38
55.84,35.08,21.76
41.5,34.76,29.05
35.15,44.18,32.64
62.43,13.6,14.81
74.11,30.48,13.94
81.5,13.36,8.97
45.14,18.75,20.73
58.79,13.68,17.98
36.87,34.51,31.3
87.51,34.55,12.81
59.14,40.13,22.39
66.34,19.11,10.15
25.53,19.25,28.09
48.58,11.9,17.34
81.98,31.56,8.86
26.26,38.17,32.64
26.97,32.13,30.09
45.38,44.43,28.36
62.52,16.81,12.91
81.34,12.35,4.21
10.31,30.56,34.32
53.97,23.13,17.22
81.64,28.8,10.27
76.34,40.75,17.01
20.5,27.97,31.78
64.04,23.06,17.33
32.96,29.63,29.29
35.18,18.06,24.72
46.87,15.11,16.4
77.58,21.8,10.49
32.4,38.74,31.55
62.48,31.17,21.68
83.26,20.95,6.47
10.43,24.76,29.46
44.75,40.54,29.5
28.36,14.7,23.23
65.14,31.89,16.59
10.65,24.71,34.81
25.97,37.95,35.1
89.84,39.08,13.75
20.09,13.83,27.69
35.85,44.33,34.6
44.48,29.18,23.11
29.21,21.24,23.2
38.13,26.17,23.54
44.3,13.55,19.07
22.99,12.81,25.67
66.49,35.94,15.76
68.34,25.18,9.52
40.77,32.54,24.77
80.77,40.48,17.95
72.7,28.28,11.21
72.51,21.98,11.07
72.95,15.43,10.15
53.43,14.89,17.96
47.83,36.49,24.86
35.13,43.01,29.44
19.07,15.65,30.43
67.61,11.25,9.33
69.13,27.29,15.3
52.25,36.5,28.79
49.56,12.59,18.76
85.63,34.95,11.35
46.59,37.98,26.83
85.17,19.47,2.99
48.55,13.82,20.61
